Keys,"English [en-GB]"
Quest_Travel_Wildspire_INTRO,"The Wildspire town elders have requested your help with a magical trial. Many decades ago, a powerful magic user instilled the surrounding forest with a charm of fecundity. Her only condition was that every century, the town must send champions to defeat a trial, proving their worth.

During the last century, Wildspire has grown from an Inox warrior encampment to a multi-cultural society more interested in trade and enlightenment than fighting. With the time of the trial fast approaching, the town elders are surreptitiously hiring sellswords and mercenaries to fight the trial for them, ensuring the town's lands remain fertile for another century.

You are sent directions to the crypt where the trial awaits, and reach it without incident."
Quest_Travel_Wildspire_LIST,"The people of Wildspire need a champion"
Quest_Travel_Wildspire_NAME,"The Proving Grounds"
ROAD_EVENT_ABANDONED_CART,"Abandoned Cart"
ROAD_EVENT_AMBUSH_AFTERMATH,"Ambush Aftermath"
ROAD_EVENT_A_DAGGER_IN_THE_CHEST,"A Dagger in the Chest"
ROAD_EVENT_A_DISCARDED_FLASK,"A Discarded Flask"
ROAD_EVENT_A_DOWNED_TRAVELER,"A Downed Traveler"
ROAD_EVENT_A_FATEFUL_ENCOUNTER,"A Fateful Encounter"
ROAD_EVENT_A_SHORTCUT,"A Shortcut?"
ROAD_EVENT_BLOODY_VALRATH,"Bloody Valrath"
ROAD_EVENT_BROKEN_CART,"Broken Cart"
ROAD_EVENT_DUEL,"Duel"
ROAD_EVENT_ROPE_BRIDGE,"Rope Bridge"
ROAD_EVENT_SHADOWS_ON_THE_WALL,"Shadows on the Wall"
ROAD_EVENT_STRUNG_UP,"Strung Up"
ROAD_EVENT_THE_FUN_GUY,"The Fun Guy"
ROAD_EVENT_THE_LONG_DEAD,"The Long Dead"
ROAD_EVENT_THE_OLD_WELL,"The Old Well"
ROAD_EVENT_THE_SHRINE,"The Shrine"
ROAD_EVENT_THE_WOMAN_OF_THE_WOODS,"The Woman of the Woods"
ROAD_EVENT_TOLL_ROAD,"Toll Road"
Range,"Range"
RangeDPS,"Range DPS"
RangeSupport,"Range Support"
RangeTank,"Range Tank"
RatKing,"Rat King"
RatSwarm,"Rat Swarm"
RebelHeadquarters,"Rebel Headquarters "
RecoverDiscardedCards,"Recover Discarded Cards"
RecoverLostCards,"Recover Burned Cards"
RedFalcon,"Red Falcon"
Redirect,"Redirect"
Redthorn,"Redthorn"
RefreshItemCards,"Refresh Item Cards"
Relic_4_Description,"As you near the location on your map, you hear chanting coming from deep within the forest, it seems the directions were correct."
Relic_4_Name,"Asylum Crypt"
RemoveConditions,"Remove Conditions"
RendingDrake,"Rending Drake"
RendingDrakeElite,"Rending Drake Elite"
Retaliate,"Retaliate"
RiversRise,"River's Rise"
RoaringPeaksMine,"Roaring Peaks Mine"
RockColossus,"Rock Colossus"
RockSingle,"Rock"
RockTriple,"Large Rock"
Rockfall,"Rockfall"
Rockfall_DESCR,"This Savvas village sits high on the slopes of the Watcher Mountains. This is a good location to find some more interesting knick-knacks!"
SANDBOX_SCENARIO_DESCRIPTION,"Sandbox scenario for testing"
SANDBOX_SCENARIO_NAME,"Sandbox Scenario"
SCENARIO_JOB_1_1_BANDIT_FOREST_START_1,"The Bandits seem ill-prepared for your visit, but they draw their weapons and prepare to defend themselves."
SCENARIO_JOB_1_1_BANDIT_FOREST_SUCCESS,"With the Bandits dead, you head back to claim your reward."
SCENARIO_JOB_1_1_UNDEAD_BANDIT_CRYPT_START_1,"The Bandits send the undead forwards, but there aren’t enough of them to worry you."
SCENARIO_JOB_1_1_UNDEAD_BANDIT_CRYPT_SUCCESS,"Another gang of Bandits destroyed, but you feel as if they are becoming ever the more brazen."
SCENARIO_JOB_1_1_UNDEAD_CRYPT_START_1,"An unhealthily-coloured miasma fills this tomb. You realise getting this job done and back out to the fresh air would be wise."
SCENARIO_JOB_1_1_UNDEAD_CRYPT_SUCCESS,"The undead are gone, but the smell remains. Fortunately, removing that isn’t part of the job. You leave the tomb and head back to claim your reward."
SCENARIO_JOB_AnEyeForAnEye_Start_1,"The first room has a number of Cultists ‘converting’ bandits to undead. The smell is terrible."
SCENARIO_JOB_AnEyeForAnEye_Start_2,"I knew Cultists were vile, but this turns even my stomach. Time to die!"
SCENARIO_JOB_AnEyeForAnEye_Success_1,"As the last enemy dies, the Bandit Archer falls to her knees, exhausted."
SCENARIO_JOB_AnEyeForAnEye_Success_2,"Thanks for your help... at least I got my vengeance. Here is your reward."
SCENARIO_JOB_CallOfTheWild_Start_1,"Entering the cave, you can still catch the scent of blood in the air as you pass down a corridor, the floor littered in half-eaten bones."
SCENARIO_JOB_CallOfTheWild_Start_2,"The passageway opens out and you see a strange collection of creatures living in the same space. Perhaps they have all learned to live closer together due to the advances of the settlements in the area?"
SCENARIO_JOB_CallOfTheWild_Success_1,"The cave is quiet now, the beasts are dead, and normality can return to the vicinity"
SCENARIO_JOB_DemonAltars_Room_2_1,"There, Demon Altars! Focus on destroying them – the Demons can’t stay in our realm without them."
SCENARIO_JOB_DemonAltars_Room_2_2,"There’s a set of pressure plates here too. I’m sure you’ll find more Demon Altars once you trigger them!"
SCENARIO_JOB_DemonAltars_Start_1,"I hate Demons… so spidery… Thankfully, they do not naturally exist in our realm, and especially not in such numbers."
SCENARIO_JOB_DemonAltars_Start_2,"There is something allowing them in – you’ll need to find it and destroy it to curb this infestation."
SCENARIO_JOB_DemonAltars_Start_3,"Those pressure plates aren’t natural. I’m willing to bet that whatever is causing this is behind whatever they open!"
SCENARIO_JOB_DemonAltars_Success_1,"As the last Altar is destroyed, the Demons dissipate back into their realm. You are left alone in an empty room inside an empty cave."
SCENARIO_JOB_DemonAltars_Success_2,"Those Altars were placed here, and hidden purposefully. I have a feeling this won’t be the only time you’ll be doing a job like this.
"
SCENARIO_JOB_DemonicDissent_SM1_DESC,"At the start of each round Light & Dark Elements are set to Strong "
SCENARIO_JOB_DemonicDissent_Start_1,"As expected, you find Demons in the first room. What you don’t expect is that they are fighting each other! This must be the cause of the tremors."
SCENARIO_JOB_DemonicDissent_Start_2,"There are many Demons here. Use their disagreements to help you defeat them all."
SCENARIO_JOB_DemonicDissent_Success_1,"Now the Demons have been defeated, the tremors stop. You can now go and claim your reward."
SCENARIO_JOB_DungeonOfMisfortune_Start_1,"What a strange place, with magical enemies. You’ll have to move quickly to reach the treasure, but be sure to kill enough enemies on the way."
SCENARIO_JOB_DungeonOfMisfortune_Success_1,"A new item is always welcome!"
SCENARIO_JOB_FellHounds_Room_2_1,"Passing into a second clearing, you spot Cultists performing a ritual. So this is the source of the outbreak!"
SCENARIO_JOB_FellHounds_SM1_DESC,"All Hounds have Poisonous Attacks"
SCENARIO_JOB_FellHounds_Start_1,"The forest opens out to an area with an unpleasant sight: Hounds, feasting on bloated corpses. No wonder they are diseased."
SCENARIO_JOB_FellHounds_Start_2,"As you press forwards to kill the dogs, the corpses rise up. Necromancy!"
SCENARIO_JOB_FellHounds_Start_3,"Those dogs are not well, best try and avoid being bitten."
SCENARIO_JOB_FellHounds_Start_4,"I think you might be stating the obvious there..."
SCENARIO_JOB_FellHounds_Success_1,"It seems the Cultists were using the hounds to spread a disease that turns people into the undead. It’s probably best if you torch everything here."
SCENARIO_JOB_FireCult_Start_1,"Flame Demons, Spitting Drakes, Bone Rangers… these creatures could level entire villages! Don’t let anything leave alive!"
SCENARIO_JOB_FireCult_Success_1,"The air cools as the last Cultist is slain. A heretical weight feels lifted from this place. "
SCENARIO_JOB_FireCult_Success_2,"Cultists always seem to be doing something needlessly reckless. I doubt this will be the only group summoning monsters that you’ll come across. "
SCENARIO_JOB_MindControl_Start_1,"As you step out, you notice none of the Bandits are moving. They do not react. You are about to investigate further, when the nearest one strains a whisper."
