Keys,"English [en-GB]"
EVENT_ROAD_CAMPAIGN_10_INTRO,"You have only just wandered off the main road in search of your destination when the ground begins to shift beneath your feet. 

What was once solid now gives way, and you find yourself falling down into a dark pit. You land twenty feet down, cushioned by the soil that fell with you. 

You stand up with alertness and look around, trying to get your bearings. You have fallen into a man-made cavern with some smooth stone walls and floors. 

This could be a trap or just some long-forgotten structure. "
EVENT_ROAD_CAMPAIGN_10_OPTION_A,"Use weights and ropes to climb out of the hole as quickly as possible. "
EVENT_ROAD_CAMPAIGN_10_OPTION_B,"Explore the area. "
EVENT_ROAD_CAMPAIGN_10_RESULT_A,"You tie one of your weapons to a long rope and manage to hook it onto a sturdy tree root hanging over the pit. With enough effort, you are able to extricate yourself from the pit and get as far away as possible before the situation gets worse. You suffered some minor scrapes and bruises in the fall, but you cound yourself lucky. "
EVENT_ROAD_CAMPAIGN_10_RESULT_B,"Lighting a torch, you see a number of passages leading you out of the stone room. Unfazed, you head down one of them and begin exploring the network of chambers. In one, you find a pedestal and, sitting atop that, a small, metal sphere. 

You take the strange sphere and continue your search, but the only other remarkable thing you find is an exit. "
EVENT_ROAD_CAMPAIGN_11_INTRO,"You are headed through a mountainous region when the ground begins to shift and shake beneath you. Taken off your guard, you fall to your knees. 

The tremors continue unabated and grow stronger. You hear rumbling as rocks begin to tumble down the mountainside."
EVENT_ROAD_CAMPAIGN_11_OPTION_A,"Try to find a clearing where you can avoid the falling rocks."
EVENT_ROAD_CAMPAIGN_11_OPTION_B,"Take cover under a nearby outcropping and wait out the earthquake. "
EVENT_ROAD_CAMPAIGN_11_RESULT_A,"You race forward, scanning the area for an open space where the danger from rock slides will be less severe. After dodging some rocks and getting hit by others, you find a relatively safe area and wait for the chaos to subside. "
EVENT_ROAD_CAMPAIGN_11_RESULT_B_A,"You jump under an outcropping, but something is not right. Those among you tuned to the elements turn toward the face of the mountain and step into it, as though the rocks were gone, Inside, you see an odd crystal jutting out of the earth. You snatch it up, and the tremors stop. "
EVENT_ROAD_CAMPAIGN_11_RESULT_B_B,"The outcropping proves to be an unstable place to hide. You are quickly buried in rubble. "
EVENT_ROAD_CAMPAIGN_12_INTRO,"A rustling in a nearby thicket stops you in your tracks. You crouch down and assume a defensive stance. 

Suddenly, a tiny ball of fur with short, stubby legs leaps out at you, It barks at you twice in a ineffectual, high-pitched tone and then begins to wag its tail. 

You relax your weapons. What is such a small, defenceless puppy doing out in the wilderness?"
EVENT_ROAD_CAMPAIGN_12_OPTION_A,"Leave the puppy to fend for itself."
EVENT_ROAD_CAMPAIGN_12_OPTION_B,"Take the puppy and bring it back to Gloomhaven."
EVENT_ROAD_CAMPAIGN_12_RESULT_A,"Adorable as the puppy is, you are not the ones to care for it. You are headed into danger, and you can't let anything distract you from the task at hand. It follows you for a while, barking in indignation, but it eventually wanders off. "
EVENT_ROAD_CAMPAIGN_12_RESULT_B,"You sigh and lift the puppy into your arms. It barks happily and licks your face. This will surely prove a distraction in your upcoming battle, but once you get back to Gloomhaven, you should be able to find it a nice home. "
EVENT_ROAD_CAMPAIGN_13_INTRO,"Traveling off the beaten path, you are surprised to see a large group of figures on the horizon. You take out your weapons and move cautiously forward. 

As you get closer, it becomes clear that the figures are not alive, but sculptures of some kind, made haphazardly out of branches, garbage, and scrap metal. There are fifty or so in the middle of a field, with no other signs of life as far as you can see. 

You see a necklace that may be valuable on one of them and go to grab it.

""Don't touch her!"" You wheel around to see an old man in rags emerge from a hole in the ground and charge at you with a broken broom handle. ""These women are all mine!"""
EVENT_ROAD_CAMPAIGN_13_OPTION_A,"Defend yourself with lethal force."
EVENT_ROAD_CAMPAIGN_13_OPTION_B,"Attempt to calm down the hermit and resolve the situation peacefully. "
EVENT_ROAD_CAMPAIGN_13_RESULT_A,"With a single swing of your sword, the old man's head separates from his body and tumbles to the ground. The stench coming from his rags is terrible, so you grab what valuables you can find and quickly move on. "
EVENT_ROAD_CAMPAIGN_13_RESULT_B,"You grab the broom handle and wrestle the old man to the ground, attempting to restrain his flailing limbs. You try to explain that this is all a misunderstanding, but he just keeps warning you not to defecate on his wives. The man is surprisingly agile, and the stench of his rags also makes keeping him pinned difficult. He slips free and scrambles around for his broom handle, muttering about the ""stars' gift."" You run away with haste, but his odor is much harder to escape. "
EVENT_ROAD_CAMPAIGN_14_INTRO,"You are walking down the road when the sound of many wings pulls your gaze to the sky. Above you, you see a large flock of white birds flying southward. 

At that height, you figure a well-aimed arrow could bring one of them down to make a nice meal. "
EVENT_ROAD_CAMPAIGN_14_OPTION_A,"Shoot at the birds. "
EVENT_ROAD_CAMPAIGN_14_OPTION_B,"Let the birds pass undisturbed. "
EVENT_ROAD_CAMPAIGN_14_RESULT_A,"You pull back your bow and take aim. The arrow flies true and connects with one of the birds. You retrieve it, pluck it, cook it, and eat it. Definitely beats the field rations you carry with you. "
EVENT_ROAD_CAMPAIGN_14_RESULT_B,"The shot would be difficult, and you'd prefer not to waste the arrow. You simply move on toward your destination.  "
EVENT_ROAD_CAMPAIGN_15_INTRO,"You are walking down the road when the sound of many wings pulls your gaze to the sky. Above you, you see a large flock of red birds flying southward. 

At that height, you figure a well-aimed arrow could bring one of them down to make a nice meal. "
EVENT_ROAD_CAMPAIGN_15_OPTION_A,"Shoot at the birds. "
EVENT_ROAD_CAMPAIGN_15_OPTION_B,"Let the birds pass undisturbed. "
EVENT_ROAD_CAMPAIGN_15_RESULT_A,"You pull back your bow and take aim. The instant you loose the arrow, however, you notice something odd about the birds. They are much farther away than you realised, and much bigger. The arrow misses, but it gets their attention. As the flock turns and descends toward you, you realize you just shot at a group of drakes. You run for cover among the trees, but are hit by their acidic spit a number of times in the process.  "
EVENT_ROAD_CAMPAIGN_15_RESULT_B,"The shot would be difficult, and you'd prefer not to waste the arrow. You simply move on toward your destination.  "
EVENT_ROAD_CAMPAIGN_16_INTRO,"The route to your destination is less direct than you had hoped, and you end up taking a shortcut through a small forest. 

There you happen upon a family of deer. They are still a ways off in the distance and haven't noticed you. 

You approach cautiously. "
EVENT_ROAD_CAMPAIGN_16_OPTION_A,"Shoot at one of the deer. "
EVENT_ROAD_CAMPAIGN_16_OPTION_B,"Just watch the deer for a little bit. "
EVENT_ROAD_CAMPAIGN_16_RESULT_A,"You notch your bow and take a few steps forward to find a better shooting position. Unfortunately, the deer notice your presence and bound off. You shoot a few arrows as they go, but nothing connects. 

Then an arrow flies out of the brush and into your shoulder. ""Foul city-dwellers!"" a voice cries out from the trees. ""I had been stalking that herd for hours and you spooked them!"" More arrows rain down as you run away. "
EVENT_ROAD_CAMPAIGN_16_RESULT_B,"You are enjoying watching the animals graze when an arrow flies out and hits the larger of the deer in its center chest. It bolts away, but doesn't make it very far before collapsing.

Then you see a large Inox emerge from the brush and turn toward you. ""I thought you were going to do something stupid there for a second. Thanks for not scaring away my quarry. Allow me to share some of the spoils with you."" "
EVENT_ROAD_CAMPAIGN_17_INTRO,"Not far outside Gloomhaven, you look up to see a large bird flying overhead. Something is odd, though. Its movements are jerky, and there is smoke billowing out of it. Then you see it plunge into a sudden nose-dive and crash to the ground off in the east. 

You rush to the scene and find a limping, soot-covered Quatryl kicking a giant winged contraption made of leather and metal.

""Curse this wretched thing!"" He yells in frustration. ""I thought I'd worked it out, and then I suddenly lost pressure in the piston chamber!""

He looks over at you. ""You there! Wonderful timing!"" Help me get this thing back into the air. There is no time to waste!"""
EVENT_ROAD_CAMPAIGN_17_OPTION_A,"Do whatever the Quatryl says. "
EVENT_ROAD_CAMPAIGN_17_OPTION_B,"Demand an explanation before you help in any way. "
EVENT_ROAD_CAMPAIGN_17_RESULT_A,"You set the wings and bang out a few dents while the Quatryl repairs his pressure problem. In under an hour, the Quatryl declares the contraption airworthy and jumps in the cockpit. You stand clear and watch in awe as the thing begins flapping wildly, then sputters forward and lifts off the ground. 

Unfortunately, the flight is short-lived, and the second crash is not nearly as forgiving. You find the Quatryl dead on impact, and there's nothing more to do except harvest the machine for valuable parts. "
