Keys,"English [en-GB]"
Quest_Campaign_047_INTRO_TRAVEL_1,"You wander through the massive stone structure beneath the waves for what feels like hours. Somehow the lack of any sign of life in this place makes it all the more terrifying. There is only a horrid stillness that eats away at you with every echoing step you take."
Quest_Campaign_047_INTRO_TRAVEL_2,"And just when you feel as though you cannot go any farther, you feel its presence."
Quest_Campaign_047_LIST,"Investigate the Structure"
Quest_Campaign_047_NAME,"Lair of the Unseeing Eye"
Quest_Campaign_047_SCENARIO_MODIFIER_1,"All mercenaries start with 3 Curses"
Quest_Campaign_047_SCENARIO_MODIFIER_2,"At the end of each round, all mercenaries and mercenary summons still occupying the first room suffer damage equal to their level +3. The Sightless Eye cannot be forced to move or change positions in any way."
Quest_Campaign_048_DESC,"Follow Redthorn into Dagger Forest, and determine its ties to the artifact "
Quest_Campaign_048_INTRO,"""This was once the heart of the forest,"" Redthorn whispers. ""Unreachable by any normal means. Safe and perfect. And then it came. Now this place houses nothing but horrors and nightmares.""

The Orchid looks down at the black earth. ""Truly, this place terrifies me. Whatever creatures haunt these shadows, I cannot help you fight them, but if you survive, I will show you the way back.""

As Redthorn disappears into the mist, you begin to see the other forms moving at the edge of your vision. And then you hear the hoofbeats, like a terrible thunder rolling through the trees. The sound gets closer and closer until the ground beneath your feet tremors at the approach.  "
Quest_Campaign_048_INTRO_TRAVEL_1,"Redthorn leads you deep into the Dagger Forest. The brush grows thick, and twisting passages through the wild foliage leave you entirely confused."
Quest_Campaign_048_INTRO_TRAVEL_2,"All the brambles and thickets and thorns start to look depressingly the same. Often the way seems completely blocked, but somehow the Orchid finds a way through. "
Quest_Campaign_048_INTRO_TRAVEL_3,"Eventually, a fine grey mist begins to permeate your surroundings and you come across a dismal, dead clearing. "
Quest_Campaign_048_LIST,"Enter Dagger Forest"
Quest_Campaign_048_NAME,"Shadow Weald"
Quest_Campaign_048_OUTRO_TRAVEL_1,"Redthorn appears out of the thinning fog. ""I don't know how you did it, but I can already feel the forest lighten. It will take a long time, but I think the heart of the forest may one day be restored."" "
Quest_Campaign_048_OUTRO_TRAVEL_2,"""Thank you,"" the Orchid smiles. ""Come, let me lead you back to civilization."""
Quest_Campaign_048_SCENARIO_MODIFIER_1,"All mercenaries start Muddled"
Quest_Campaign_048_SCENARIO_MODIFIER_2,"The Dark Rider will teleport in before its turn and teleport away after melee attacking."
Quest_Campaign_049_DESC,"Destroy the last of those opposing the Prime Demon"
Quest_Campaign_049_INTRO,"Without hesitation, you rampage through the camp in the foothills of the Watcher Mountains. You set fire to their tents and slay anyone who stands before you.

The last battalion of guards hesitates as it faces you, then the humans turn and flee. “Arm the siege weapon!” One of them calls as they crest the hill.

You give chase. This should be interesting."
Quest_Campaign_049_INTRO_TRAVEL_1,"Following the directions given by the dying guard, you are able to easily locate the rebel camp. The poor fool thought you would join with the rebels to help overthrow the demons, but such hopes were childish and unfounded. You are here to kill and destroy."
Quest_Campaign_049_LIST,"Finish the resistance"
Quest_Campaign_049_NAME,"Rebel's Stand "
Quest_Campaign_049_OUTRO_GH_1,"“So you have crushed the pathetic upstarts?” You stand before one of the Prime Demon’s liaisons. "
Quest_Campaign_049_OUTRO_GH_2,"“Good. You have proven yourselves an incredibly effective tool, and my master will compensate you greatly for your service.”"
Quest_Campaign_049_SCENARIO_MODIFIER_1,"Each round the City Archer who is closest to the Siege Cannon performs “Move 3” toward the three hexes adjacent to the cannon’s rear. If the Archer is then adjacent to the cannon's rear, it fires, damaging all mercenaries and mercenary summons on scorched hexes in both rooms.

At the end of a round, if no City Archers are present on the map, one normal City Archer will spawn."
Quest_Campaign_050_DESC,"Push back the demonic rule you brought over Gloomhaven"
Quest_Campaign_050_INTRO,"Three days later, once the rebels are able to get their cannon into position, you sneak into the Ghost Fortress, preparing to take the armory. You decide a two-pronged assault will be the best way to get your hands on the weapon caches quickly. You hear the distant explosion of the cannon and spring into action."
Quest_Campaign_050_INTRO_TRAVEL_1,"You follow the dead guard’s directions into the foothills of the Watcher Mountains. Not to kill and destroy, but to help. The rebels seem wary at first, but they eventually open up."
Quest_Campaign_050_INTRO_TRAVEL_2,"“To tell you the truth,” the rebel captain says, “we are in desperate need of your help. We’ve spent all our resources constructing a cannon capable of punching through Gloomhaven’s walls, but once that is accomplished, we don’t have the numbers or arms necessary to engage the demon force and drive them out of our home.”"
Quest_Campaign_050_INTRO_TRAVEL_3,"The captain unfurls a map of the city onto a table. “But you could be our secret weapon. If you could take the armory of the Ghost Fortress just as we break through the north wall, we could then converge at the fortress and make our stand there."""
Quest_Campaign_050_INTRO_TRAVEL_4,"""Once we are properly armed and have you at our side, the demons won’t stand a chance. Most of the citizenry are unhappy under their occupation and will rise up when they see we have the advantage. What do you say?”"
Quest_Campaign_050_LIST,"Help the rebels"
Quest_Campaign_050_NAME,"Ghost Fortress "
Quest_Campaign_050_OUTRO_GH_1,"With a strong foothold in the town and the populace on your side, the tide quickly turns against the demons. "
Quest_Campaign_050_OUTRO_GH_2,"The battle is still long and difficult, as more forces continue to arrive from the elemental plane, but it ultimately only brings the residents of Gloomhaven into stronger unison, fighting against a common enemy. "
Quest_Campaign_050_OUTRO_GH_3,"And with you no longer fighting for them, the demon force eventually relents and retreats back to its own plane."
Quest_Campaign_050_OUTRO_GH_4,"The next weeks are difficult, as the citizenry rebuilds the walls and everything else that had been destroyed in the prolonged battle. They also need time to trust you again after your ill-conceived betrayal."
Quest_Campaign_050_OUTRO_GH_5,"But Gloomhaven does bounce back in time. It is full of resilient people and the port is vital for trade. It never feels quite the same afterward, but at some point, it at least still feels like home."
Quest_Campaign_051_DESC,"Hail must see you as soon as possible"
Quest_Campaign_051_INTRO,"As your eyes adjust to the low light, you see a shadowy form in the center of the room. With time, you are able to focus on the image of an Aesther with two long, thin blades.

“I have waited many years to reap this harvest,” he says with a wicked grin. “At one time, I had convinced myself that I would find more delight in watching you slowly kill yourselves, but with my meddling brethren and the deaths of my wards, I have returned to my original design.""

“I am not unhappy at the development. Even the patience of an immortal has its limits.”"
Quest_Campaign_051_INTRO_GH_1,"“Oh, good, you have returned.” Hail meets you at the door of the Crooked Bone with a dour expression. “We need to talk.”"
Quest_Campaign_051_INTRO_GH_10," Hail refuses to say anything more, resolutely pointing you in the direction of the smoke."
Quest_Campaign_051_INTRO_GH_2,"She has always come across as humorless in your interactions, but her mood today feels somehow different. There is a focused seriousness to it."
Quest_Campaign_051_INTRO_GH_3,"“Ever since you’ve been traveling around the countryside, hunting down the corruptive influences affecting the artifact, I’ve begun to feel a presence I haven’t felt in a long time."""
Quest_Campaign_051_INTRO_GH_4,"“Bastian. The poor man always meant well, but...” Hail’s voice trails off as the ground begins to shake beneath your feet. It’s nothing catastrophic, but the tremor is deeply disturbing."
